M,N,C,D,T,seed,formulation,mipgap,runtime,bnbcnt,objval_LP,objbnd,objval
5,2,3,4,1,2,MC,0,0.9929609299,1,811.1244319,824.4782965,824.4782965
5,2,3,4,1,2,TEOC,0,0.4568789005,1,811.1244319,824.4782965,824.4782965
5,2,3,4,1,2,TEOM,0,0.8385369778,1,697.4017124,824.4782965,824.4782965
5,2,3,4,1,2,TEOR,0,0.5108160973,1,811.0936272,824.4782965,824.4782965
5,2,3,4,1,3,DCC,0,0.9777131081,486,808.8848991,823.0580507,823.0580507
5,2,3,4,1,3,DLog,0,2.019570827,704,808.8848991,823.0580507,823.0580507
5,2,3,4,1,3,MC,0,0.8266248703,222,808.8848991,823.0580507,823.0580507
5,2,3,4,1,3,TEOC,0,0.5747539997,1,808.8848991,823.0580507,823.0580507
5,2,3,4,1,3,TEOM,3.84E-05,1.013842106,1,697.4625009,823.0264286,823.0580507
5,2,3,4,1,3,TEOR,0,0.9242851734,107,808.8848991,823.0580507,823.0580507
5,2,3,4,1,4,DCC,0,2.33454299,2029,809.0212432,830.378105,830.378105
5,2,3,4,1,4,DLog,0,3.160166979,1980,809.0212432,830.378105,830.378105
5,2,3,4,1,4,MC,0,1.316724062,925,809.0212432,830.378105,830.378105
5,2,3,4,1,4,TEOC,0,1.396775007,394,809.0212432,830.378105,830.378105
5,2,3,4,1,4,TEOM,0,1.572902918,334,693.4182596,830.3781035,830.3781035
5,2,3,4,1,4,TEOR,0,1.270148039,436,809.0212432,830.378105,830.378105
5,2,3,4,1,5,DCC,0,0.8519730568,518,831.0024921,840.9150683,840.9150683
5,2,3,4,1,5,DLog,0,2.131283998,907,831.0024921,840.9150683,840.9150683
5,2,3,4,1,5,MC,0,0.9173870087,158,831.0024921,840.9150683,840.9150683
5,2,3,4,1,5,TEOC,0,0.9388520718,63,831.0024921,840.9150683,840.9150683
5,2,3,4,1,5,TEOM,0,1.076078892,63,713.2074839,840.9150549,840.9150549
5,2,3,4,1,5,TEOR,0,0.7334280014,82,831.0024921,840.9150683,840.9150683
5,2,3,4,1,6,DCC,0,1.178910971,179,813.2252146,830.0200076,830.0200076
5,2,3,4,1,6,DLog,0,2.1014781,687,813.2252146,830.0200076,830.0200076
5,2,3,4,1,6,MC,0,1.065923929,121,813.2252146,830.0200076,830.0200076
5,2,3,4,1,6,TEOC,0,0.5907359123,150,813.2252146,830.0200076,830.0200076
5,2,3,4,1,6,TEOM,0,1.156737089,1,703.7022417,830.0200076,830.0200076
5,2,3,4,1,6,TEOR,0,0.6971440315,75,813.2252146,830.0200076,830.0200076
5,2,3,4,1,7,DCC,0,1.462563992,279,816.5468698,821.5383885,821.5383885
5,2,3,4,1,7,DLog,0,1.75057292,64,816.5468698,821.5383885,821.5383885
5,2,3,4,1,7,MC,7.52E-05,0.396739006,1,816.5468698,821.4765889,821.5383885
5,2,3,4,1,7,TEOC,0,0.3607320786,1,816.5468698,821.5383885,821.5383885
5,2,3,4,1,7,TEOM,0,0.2799448967,1,704.3061353,821.5383885,821.5383885
5,2,3,4,1,7,TEOR,0,0.253937006,1,816.5468698,821.5383885,821.5383885
5,2,3,4,1,8,DCC,0,1.148488045,128,810.7467503,830.4641576,830.4641576
5,2,3,4,1,8,DLog,0,1.765133858,1097,810.7467503,830.4641976,830.4641976
5,2,3,4,1,8,MC,0,0.8745369911,86,810.7467503,830.4641976,830.4641976
5,2,3,4,1,8,TEOC,0,0.5795810223,1,810.7467503,830.4641976,830.4641976
5,2,3,4,1,8,TEOM,9.52E-07,0.9889588356,1,702.7829802,830.4634067,830.4641976
5,2,3,4,1,8,TEOR,6.78E-07,0.4183530807,1,810.7467503,830.4636346,830.4641976
5,2,3,4,1,9,DCC,0,2.599270105,1382,812.8484619,827.5445587,827.5445587
5,2,3,4,1,9,DLog,0,2.953782797,1696,812.8484619,827.5445587,827.5445587
5,2,3,4,1,9,MC,0,2.001492023,397,812.8484619,827.5445587,827.5445587
5,2,3,4,1,9,TEOC,0,0.8785130978,82,812.8484619,827.5445587,827.5445587
5,2,3,4,1,9,TEOM,0,1.184713125,129,704.6548436,827.5445587,827.5445587
5,2,3,4,1,9,TEOR,0,0.8766338825,95,812.778038,827.5445587,827.5445587
5,2,3,4,1,10,DCC,0,1.139995098,663,822.75287,835.4267926,835.4267926
5,2,3,4,1,10,DLog,0,1.463464975,587,822.75287,835.4267926,835.4267926
5,2,3,4,1,10,MC,0,0.8050580025,110,822.75287,835.4267926,835.4267926
5,2,3,4,1,10,TEOC,0,0.9066040516,53,822.75287,835.4267926,835.4267926
5,2,3,4,1,10,TEOM,0,0.9185948372,54,713.5606607,835.4267926,835.4267926
5,2,3,4,1,10,TEOR,0,0.6274709702,132,822.3944947,835.4267926,835.4267926
5,2,3,4,3,1,DCC,9.80E-05,258.582355,65783,817.1950603,842.7750017,842.8576426
5,2,3,4,3,1,DLog,0,575.248739,124935,817.1950603,842.8576426,842.8576426
5,2,3,4,3,1,MC,0,50.81132698,10346,817.1950603,842.8576426,842.8576426
5,2,3,4,3,1,TEOC,0,4.650847912,867,824.6738724,842.8576426,842.8576426
5,2,3,4,3,1,TEOM,0,3.745208979,672,721.1508396,842.8576416,842.8576416
5,2,3,4,3,1,TEOR,0,4.983977079,964,824.6738724,842.8576422,842.8576422
5,2,3,4,3,2,DCC,0,77.89868307,11001,810.5601652,837.3430987,837.3430987
5,2,3,4,3,2,DLog,0,263.3866119,24140,810.5601652,837.3430987,837.3430987
5,2,3,4,3,2,MC,0,16.29621005,2458,810.5601652,837.3430987,837.3430987
5,2,3,4,3,2,TEOC,0,2.515193939,105,818.7572803,837.3430987,837.3430987
5,2,3,4,3,2,TEOM,0,3.171030998,102,701.2233694,837.3430955,837.3430955
5,2,3,4,3,2,TEOR,0,2.909916162,121,818.7174714,837.3430987,837.3430987
5,2,3,4,3,3,DCC,0,111.822329,24382,814.3884807,847.4310311,847.4310311
5,2,3,4,3,3,DLog,2.95E-09,698.999332,51842,814.3884807,847.4310286,847.4310311
5,2,3,4,3,3,MC,0,21.51476312,4752,814.3884807,847.4310311,847.4310311
5,2,3,4,3,3,TEOC,0,1.291043043,254,830.1592316,847.4310311,847.4310311
5,2,3,4,3,3,TEOM,0,3.670646906,205,714.0439734,847.4310311,847.4310311
5,2,3,4,3,3,TEOR,0,2.55322504,200,830.1592316,847.4310311,847.4310311
5,2,3,4,3,4,DCC,0,91.04362893,22993,810.2070527,838.2882368,838.2882368
5,2,3,4,3,4,DLog,4.67E-09,526.0624261,74363,810.2070527,838.2882329,838.2882368
5,2,3,4,3,4,MC,0,23.87168813,5548,810.2070527,838.2882368,838.2882368
5,2,3,4,3,4,TEOC,0,2.192664146,457,817.6905077,838.2882368,838.2882368
5,2,3,4,3,4,TEOM,0,3.965911865,212,700.1912585,838.2882363,838.2882363
5,2,3,4,3,4,TEOR,0,3.673803091,725,817.6905077,838.2882368,838.2882368
5,2,3,4,3,5,DCC,0,208.802063,28159,822.1040923,850.0094311,850.0094311
5,2,3,4,3,5,DLog,0,306.3463552,48382,822.1040923,850.0094311,850.0094311
5,2,3,4,3,5,MC,0,27.24808288,5972,822.1040923,850.0094311,850.0094311
5,2,3,4,3,5,TEOC,0,3.925125122,328,832.1988628,850.0094278,850.0094278
5,2,3,4,3,5,TEOM,0,4.924073935,418,716.7386577,850.0094311,850.0094311
5,2,3,4,3,5,TEOR,0,3.14872694,352,832.1988628,850.0094311,850.0094311
5,2,3,4,3,6,DCC,0,110.2816589,26786,814.9652404,845.1366017,845.1366017
5,2,3,4,3,6,DLog,0,662.545326,57986,814.9652404,845.1366017,845.1366017
5,2,3,4,3,6,MC,0,16.79214501,3849,814.9652404,845.1366017,845.1366017
5,2,3,4,3,6,TEOC,0,3.397425175,224,826.6869527,845.1366017,845.1366017
5,2,3,4,3,6,TEOM,0,4.403103113,435,710.7244941,845.1366017,845.1366017
5,2,3,4,3,6,TEOR,0,3.287102938,394,826.6869527,845.1366017,845.1366017
5,2,3,4,3,7,DCC,0,134.107342,20026,812.2107067,839.1901941,839.1901941
5,2,3,4,3,7,DLog,0,125.2447009,25681,812.2107067,839.1901936,839.1901936
5,2,3,4,3,7,MC,0,12.76470089,877,812.2107067,839.1901941,839.1901941
5,2,3,4,3,7,TEOC,0,2.236354113,145,822.5688661,839.1901941,839.1901941
5,2,3,4,3,7,TEOM,0,2.493365049,208,705.5393214,839.1901941,839.1901941
5,2,3,4,3,7,TEOR,0,2.147787094,118,822.5688661,839.1901941,839.1901941
5,2,3,4,3,8,DCC,0,53.34596586,11179,809.7443937,838.7976325,838.7976325
5,2,3,4,3,8,DLog,5.22E-10,348.0398271,53357,809.7443937,838.7976321,838.7976325
5,2,3,4,3,8,MC,0,13.01383901,2227,809.7443937,838.7976325,838.7976325
5,2,3,4,3,8,TEOC,0,3.274923086,110,818.4965039,838.7976325,838.7976325
5,2,3,4,3,8,TEOM,0,2.880846024,156,705.0102016,838.7976325,838.7976325
5,2,3,4,3,8,TEOR,0,2.506156921,209,818.4965039,838.7976325,838.7976325
5,2,3,4,3,9,DCC,0,142.2789571,29129,817.4739314,839.808507,839.808507
5,2,3,4,3,9,DLog,0,91.39774203,21784,817.4739314,839.808507,839.808507
5,2,3,4,3,9,MC,0,17.18615198,3257,817.4739314,839.808507,839.808507
5,2,3,4,3,9,TEOC,0,2.522414923,89,825.5387008,839.808507,839.808507
5,2,3,4,3,9,TEOM,0,2.483173132,144,708.1187281,839.808507,839.808507
5,2,3,4,3,9,TEOR,0,2.451020002,157,825.2235993,839.808507,839.808507
5,2,3,4,3,10,DCC,0,272.6707911,43175,824.1566377,851.4684447,851.4684447
5,2,3,4,3,10,DLog,5.87E-10,723.1247861,60827,824.1566377,851.4684442,851.4684447
5,2,3,4,3,10,MC,0,40.67636204,4456,824.1566377,851.4684447,851.4684447
5,2,3,4,3,10,TEOC,0,4.03597188,599,839.1967323,851.4684447,851.4684447
5,2,3,4,3,10,TEOM,0,4.508906841,1010,720.2156153,851.4684447,851.4684447
5,2,3,4,3,10,TEOR,0,3.997187138,1289,839.0074593,851.4684447,851.4684447
5,2,3,4,5,1,DCC,9.34E-10,3287.10947,204263,816.4329635,850.1986103,850.1986111
5,2,3,4,5,1,DLog,0.02165623196,3600.039049,194860,816.4329635,833.617767,852.0704013
5,2,3,4,5,1,MC,0,293.183351,17681,816.4329635,850.1986111,850.1986111
5,2,3,4,5,1,TEOC,0,6.817013979,919,833.3244247,850.1986111,850.1986111
5,2,3,4,5,1,TEOM,0,6.124150991,949,725.7083528,850.1986111,850.1986111
